user_id,speed_strategy,speed_mean_log2,speed_seconds_per_tag,speed_timestamped_assignments,pattern_strategy,pattern_vertical_strategy,pattern_count_NNNN,pattern_count_YYY,pattern_count_YYYY,pattern_vertical_count_NNNN,pattern_vertical_count_YYYY,agreement_cohens_kappa,agreement_percent_agreement
8691,LogTrimTaggingSpeed,1.220506,2.330285,1331,HorizontalPatternDetection,VerticalPatternDetection,,,51,,40,0.9375,0.02166
8692,LogTrimTaggingSpeed,0.941089,1.919976,371,HorizontalPatternDetection,VerticalPatternDetection,,,12,,9,0.9375,0.022113
8693,LogTrimTaggingSpeed,0.557108,1.471317,1372,HorizontalPatternDetection,VerticalPatternDetection,,,34,,27,0.916667,0.021965
8694,LogTrimTaggingSpeed,0.690474,1.613813,759,HorizontalPatternDetection,VerticalPatternDetection,,,35,,29,0.916667,0.017314
8695,LogTrimTaggingSpeed,1.042176,2.059332,323,HorizontalPatternDetection,VerticalPatternDetection,,,7,,4,0.875,0.010888
8696,LogTrimTaggingSpeed,0.619947,1.536819,1272,HorizontalPatternDetection,VerticalPatternDetection,,,58,,49,0.625,0.014852
8697,LogTrimTaggingSpeed,0.867983,1.825109,1281,HorizontalPatternDetection,VerticalPatternDetection,,,26,,16,0.8125,0.016533
8699,LogTrimTaggingSpeed,0.970716,1.959813,1409,HorizontalPatternDetection,VerticalPatternDetection,,2,19,,12,0.765625,0.024437
8701,LogTrimTaggingSpeed,0.710225,1.636059,1128,HorizontalPatternDetection,VerticalPatternDetection,,,39,,31,0.96875,0.025694
8703,LogTrimTaggingSpeed,1.02754,2.038545,1517,HorizontalPatternDetection,VerticalPatternDetection,,,63,,52,0.541667,0.007329
8704,LogTrimTaggingSpeed,0.641833,1.560311,1398,HorizontalPatternDetection,VerticalPatternDetection,,,30,,23,1,0.017034
8705,LogTrimTaggingSpeed,0.888119,1.850762,1459,HorizontalPatternDetection,VerticalPatternDetection,,,42,,29,0.958333,0.021589
8707,LogTrimTaggingSpeed,0.701602,1.626309,914,HorizontalPatternDetection,VerticalPatternDetection,,,27,,21,0.9375,0.010895
8708,LogTrimTaggingSpeed,0.779781,1.71687,1259,HorizontalPatternDetection,VerticalPatternDetection,,,33,,23,0.978261,0.026053
8709,LogTrimTaggingSpeed,1.033537,2.047037,270,HorizontalPatternDetection,VerticalPatternDetection,,,8,,3,0.95,0.024447
8710,LogTrimTaggingSpeed,0.795291,1.735427,1287,HorizontalPatternDetection,VerticalPatternDetection,,,45,,32,0.791667,0.012893
8795,LogTrimTaggingSpeed,0.937085,1.914656,788,HorizontalPatternDetection,VerticalPatternDetection,,,37,,33,0.933333,0.061802
8824,,,,,,,,,,,,0,0
8831,LogTrimTaggingSpeed,0.521123,1.435072,984,HorizontalPatternDetection,VerticalPatternDetection,,,45,,40,0.933333,0.065646
8832,LogTrimTaggingSpeed,1.125717,2.182099,507,HorizontalPatternDetection,VerticalPatternDetection,,,16,,11,0.916667,0.069462
8833,LogTrimTaggingSpeed,0.675519,1.597171,422,HorizontalPatternDetection,VerticalPatternDetection,,,23,,19,1,0.089905
8834,LogTrimTaggingSpeed,0.598251,1.513881,798,HorizontalPatternDetection,VerticalPatternDetection,,,40,,33,0.972222,0.054789
8835,LogTrimTaggingSpeed,0.311822,1.241274,786,HorizontalPatternDetection,VerticalPatternDetection,,,36,,29,0.666667,0.0322
8836,LogTrimTaggingSpeed,1.234343,2.352741,668,HorizontalPatternDetection,VerticalPatternDetection,,,40,,32,0.941176,0.078785
8837,LogTrimTaggingSpeed,0.668487,1.589405,623,HorizontalPatternDetection,VerticalPatternDetection,,,21,,17,0.916667,0.045661
8838,LogTrimTaggingSpeed,0.728378,1.656775,603,HorizontalPatternDetection,VerticalPatternDetection,,,20,,16,0.75,0.037154
8842,LogTrimTaggingSpeed,0.953964,1.937188,728,HorizontalPatternDetection,VerticalPatternDetection,,,21,,15,1,0.081743
8843,LogTrimTaggingSpeed,1.269925,2.41149,790,HorizontalPatternDetection,VerticalPatternDetection,,,32,,25,0.972222,0.040407
8844,LogTrimTaggingSpeed,0.568229,1.482702,560,HorizontalPatternDetection,VerticalPatternDetection,,,35,,30,0.916667,0.06192
8845,LogTrimTaggingSpeed,0.630137,1.547712,465,HorizontalPatternDetection,VerticalPatternDetection,,,15,,11,0.5,0.02942
8847,LogTrimTaggingSpeed,0.87762,1.837341,1366,HorizontalPatternDetection,VerticalPatternDetection,,,52,,47,0.941176,0.045997
8848,LogTrimTaggingSpeed,1.003358,2.004661,522,HorizontalPatternDetection,VerticalPatternDetection,,,21,,16,0.958333,0.062027
8849,LogTrimTaggingSpeed,1.035671,2.050067,906,HorizontalPatternDetection,VerticalPatternDetection,,,41,,32,0.953704,0.070632
8850,LogTrimTaggingSpeed,0.75624,1.689082,998,HorizontalPatternDetection,VerticalPatternDetection,,,58,,51,0.944444,0.06725
8851,LogTrimTaggingSpeed,1.377818,2.598749,774,HorizontalPatternDetection,VerticalPatternDetection,,,39,,32,1,0.081743
8852,LogTrimTaggingSpeed,0.541165,1.455147,646,HorizontalPatternDetection,VerticalPatternDetection,,,28,,23,0.416667,0.016241
8853,LogTrimTaggingSpeed,1.068711,2.097559,775,HorizontalPatternDetection,VerticalPatternDetection,,,44,,38,0.953704,0.081539
8854,LogTrimTaggingSpeed,0.761409,1.695145,858,HorizontalPatternDetection,VerticalPatternDetection,,,42,,34,1,0.07084
8855,LogTrimTaggingSpeed,0.75124,1.683239,1006,HorizontalPatternDetection,VerticalPatternDetection,,,53,,47,0.777778,0.057343
8856,LogTrimTaggingSpeed,1.317652,2.492602,988,HorizontalPatternDetection,VerticalPatternDetection,,,52,,43,1,0.067298
8857,LogTrimTaggingSpeed,1.037572,2.05277,453,HorizontalPatternDetection,VerticalPatternDetection,,,15,,9,0.923077,0.05735
8859,LogTrimTaggingSpeed,0.608404,1.524572,451,HorizontalPatternDetection,VerticalPatternDetection,,,11,,8,0.818182,0.053673
8862,LogTrimTaggingSpeed,0.653875,1.573389,527,HorizontalPatternDetection,VerticalPatternDetection,,,30,,27,0.416667,0.030801
8863,LogTrimTaggingSpeed,0.682437,1.604848,993,HorizontalPatternDetection,VerticalPatternDetection,,,31,,23,0.472222,0.029874
8864,LogTrimTaggingSpeed,1.01406,2.019587,986,HorizontalPatternDetection,VerticalPatternDetection,,,54,,46,0.888889,0.057225
8865,LogTrimTaggingSpeed,0.795383,1.735539,841,HorizontalPatternDetection,VerticalPatternDetection,,,55,,47,0.916667,0.079205
8866,LogTrimTaggingSpeed,1.584963,3,2,,,,,,,,1,0.030303
8867,LogTrimTaggingSpeed,0.912249,1.881977,599,HorizontalPatternDetection,VerticalPatternDetection,,,32,,24,0.583333,0.022827
8869,LogTrimTaggingSpeed,0.766598,1.701254,499,HorizontalPatternDetection,VerticalPatternDetection,,,34,,28,1,0.068239
8871,LogTrimTaggingSpeed,0.935233,1.9122,722,HorizontalPatternDetection,VerticalPatternDetection,,,19,,13,0.416667,0.016304
8872,LogTrimTaggingSpeed,0.663131,1.583515,684,HorizontalPatternDetection,VerticalPatternDetection,,,34,,29,0.5,0.016354
8874,LogTrimTaggingSpeed,0.96533,1.95251,1037,HorizontalPatternDetection,VerticalPatternDetection,,,59,,51,0.888889,0.058543
8879,LogTrimTaggingSpeed,0.595904,1.511419,614,HorizontalPatternDetection,VerticalPatternDetection,,,38,,30,0.916667,0.044633
8881,LogTrimTaggingSpeed,1.278947,2.426619,111,HorizontalPatternDetection,,,,4,,,1,0.032709
8882,LogTrimTaggingSpeed,0.797095,1.737599,410,HorizontalPatternDetection,VerticalPatternDetection,,,13,,13,0.666667,0.061295
8883,LogTrimTaggingSpeed,1.525056,2.877978,722,HorizontalPatternDetection,VerticalPatternDetection,,2,29,,26,0.330508,0.11514
8884,LogTrimTaggingSpeed,0.262698,1.19972,447,HorizontalPatternDetection,VerticalPatternDetection,,,36,,31,0.958333,0.07868
8885,LogTrimTaggingSpeed,1.047026,2.066266,858,HorizontalPatternDetection,VerticalPatternDetection,,,33,,27,0.953704,0.081569
8975,LogTrimTaggingSpeed,1.790565,3.459503,695,HorizontalPatternDetection,VerticalPatternDetection,,4,17,,11,0.657289,0.027927
8977,LogTrimTaggingSpeed,0.64888,1.56795,1110,HorizontalPatternDetection,VerticalPatternDetection,,,37,,29,0.882353,0.047413
8978,LogTrimTaggingSpeed,0.608879,1.525074,948,HorizontalPatternDetection,VerticalPatternDetection,,,38,,31,0.833333,0.024667
8979,LogTrimTaggingSpeed,0.822645,1.768645,1113,HorizontalPatternDetection,VerticalPatternDetection,,,35,,27,0.941176,0.054412
8980,LogTrimTaggingSpeed,0.430351,1.347562,1478,HorizontalPatternDetection,VerticalPatternDetection,,,44,,37,0.888889,0.047324
8981,LogTrimTaggingSpeed,0.805513,1.747767,1380,HorizontalPatternDetection,VerticalPatternDetection,,,67,,59,0.888889,0.046575
8982,LogTrimTaggingSpeed,0.818294,1.76332,1291,HorizontalPatternDetection,VerticalPatternDetection,,3,46,,41,0.823127,0.0565
8983,LogTrimTaggingSpeed,0.508503,1.422573,1421,HorizontalPatternDetection,VerticalPatternDetection,,,9,,5,0.733333,0.032095
8985,LogTrimTaggingSpeed,0.43231,1.349393,804,HorizontalPatternDetection,VerticalPatternDetection,,,42,,37,0.833333,0.037409
8986,LogTrimTaggingSpeed,0.352303,1.276597,1350,HorizontalPatternDetection,VerticalPatternDetection,,,38,,32,0.625,0.036424
8988,LogTrimTaggingSpeed,0.679704,1.601811,758,HorizontalPatternDetection,VerticalPatternDetection,,,14,,10,0.607143,0.030622
8989,LogTrimTaggingSpeed,1.020006,2.027927,1286,HorizontalPatternDetection,VerticalPatternDetection,,2,45,,38,0.666286,0.051329
8990,LogTrimTaggingSpeed,0.819627,1.76495,684,HorizontalPatternDetection,VerticalPatternDetection,,,21,,14,1,0.041498
8991,LogTrimTaggingSpeed,1.042655,2.060015,897,HorizontalPatternDetection,VerticalPatternDetection,,,32,,27,0.866667,0.050742
8992,LogTrimTaggingSpeed,0.661713,1.58196,421,HorizontalPatternDetection,VerticalPatternDetection,,,15,,11,0.916667,0.045028
8995,LogTrimTaggingSpeed,0.619541,1.536387,1595,HorizontalPatternDetection,VerticalPatternDetection,,,35,,30,0.611111,0.028888
8996,LogTrimTaggingSpeed,1.040695,2.057218,759,HorizontalPatternDetection,VerticalPatternDetection,,,18,,13,0.933333,0.040971
8997,LogTrimTaggingSpeed,0.505617,1.41973,834,HorizontalPatternDetection,VerticalPatternDetection,,,24,,22,0.833333,0.041939
8998,LogTrimTaggingSpeed,0.930976,1.906566,408,HorizontalPatternDetection,VerticalPatternDetection,,,19,,14,0.5,0.034223
8999,LogTrimTaggingSpeed,0.700887,1.625504,1211,HorizontalPatternDetection,VerticalPatternDetection,,6,42,,38,0.814815,0.049347
9003,LogTrimTaggingSpeed,0.368822,1.291298,494,HorizontalPatternDetection,VerticalPatternDetection,,,15,,10,0.916667,0.055485
9005,LogTrimTaggingSpeed,0.555728,1.46991,1463,HorizontalPatternDetection,VerticalPatternDetection,,,62,,54,0.648148,0.036059
9006,LogTrimTaggingSpeed,0.809936,1.753134,783,HorizontalPatternDetection,VerticalPatternDetection,,,19,,11,0.75,0.030149
9007,LogTrimTaggingSpeed,0.82393,1.770221,771,HorizontalPatternDetection,VerticalPatternDetection,,,32,,24,1,0.048831
9008,LogTrimTaggingSpeed,0.39682,1.316603,1469,HorizontalPatternDetection,VerticalPatternDetection,,,55,,47,0.805556,0.041738
9011,LogTrimTaggingSpeed,0.984544,1.978688,651,HorizontalPatternDetection,VerticalPatternDetection,,,32,,28,0.833333,0.038151
9013,LogTrimTaggingSpeed,1.085193,2.121659,294,HorizontalPatternDetection,VerticalPatternDetection,,,7,,6,0,0
9014,LogTrimTaggingSpeed,0.500009,1.414223,1513,HorizontalPatternDetection,VerticalPatternDetection,,,30,,25,0.6875,0.030311
9015,LogTrimTaggingSpeed,1.182557,2.269788,552,HorizontalPatternDetection,VerticalPatternDetection,,,13,,6,1,0.055987
9016,LogTrimTaggingSpeed,0.520034,1.433989,1758,HorizontalPatternDetection,VerticalPatternDetection,,,63,,54,0.888889,0.034539
9018,LogTrimTaggingSpeed,0.418604,1.336633,391,HorizontalPatternDetection,VerticalPatternDetection,,,27,,22,0.916667,0.036936
9019,LogTrimTaggingSpeed,0.834371,1.783079,654,HorizontalPatternDetection,VerticalPatternDetection,,,22,,16,0.733333,0.035323
9020,LogTrimTaggingSpeed,0.861259,1.816622,1134,HorizontalPatternDetection,VerticalPatternDetection,,,43,,36,0.87037,0.054371
9022,LogTrimTaggingSpeed,0.737339,1.667098,476,HorizontalPatternDetection,VerticalPatternDetection,,,25,,23,0.857143,0.040726
9023,LogTrimTaggingSpeed,0.654452,1.574018,1084,HorizontalPatternDetection,VerticalPatternDetection,,,46,,38,1,0.032509
9024,LogTrimTaggingSpeed,0.366859,1.289542,374,HorizontalPatternDetection,VerticalPatternDetection,,,17,,14,0.962963,0.052417
9025,LogTrimTaggingSpeed,0.866216,1.822875,1527,HorizontalPatternDetection,VerticalPatternDetection,,,53,,51,0.361111,0.015203
9026,LogTrimTaggingSpeed,0.634286,1.55217,330,HorizontalPatternDetection,VerticalPatternDetection,,,10,,8,1,0.043528
9027,LogTrimTaggingSpeed,0.686074,1.608899,640,HorizontalPatternDetection,VerticalPatternDetection,,,22,,21,1,0.057506
9028,LogTrimTaggingSpeed,0.139785,1.101741,1022,HorizontalPatternDetection,VerticalPatternDetection,,,78,,72,0.75,0.028531
9029,LogTrimTaggingSpeed,4.658706,25.258662,3,,,,,,,,0,0
9030,LogTrimTaggingSpeed,0.365413,1.28825,1315,HorizontalPatternDetection,VerticalPatternDetection,,,50,,44,0.888889,0.039528
9031,LogTrimTaggingSpeed,0.467375,1.382591,342,HorizontalPatternDetection,VerticalPatternDetection,,,23,,18,0.333333,0.007417
9033,LogTrimTaggingSpeed,0.597567,1.513163,617,HorizontalPatternDetection,VerticalPatternDetection,,,17,,13,0.75,0.042662
9034,LogTrimTaggingSpeed,0.697062,1.621199,564,HorizontalPatternDetection,VerticalPatternDetection,,,29,,24,0.972222,0.05594
9035,LogTrimTaggingSpeed,0.248355,1.187852,1184,HorizontalPatternDetection,VerticalPatternDetection,,,75,,73,0.875,0.033195
9036,LogTrimTaggingSpeed,0.944392,1.924377,962,HorizontalPatternDetection,VerticalPatternDetection,,2,20,,12,0.527778,0.023102
9037,LogTrimTaggingSpeed,0.830444,1.778233,1193,HorizontalPatternDetection,VerticalPatternDetection,,,35,,27,0.794118,0.039695
9039,LogTrimTaggingSpeed,0.812706,1.756503,1264,HorizontalPatternDetection,VerticalPatternDetection,,,45,,39,0.666667,0.03007
9041,LogTrimTaggingSpeed,0.777739,1.714442,765,HorizontalPatternDetection,VerticalPatternDetection,,,24,,18,0.676329,0.028175
9042,LogTrimTaggingSpeed,0.583665,1.498652,270,HorizontalPatternDetection,VerticalPatternDetection,,,11,,8,0.666667,0.017719
9043,LogTrimTaggingSpeed,1.39555,2.630889,946,HorizontalPatternDetection,VerticalPatternDetection,,,40,,36,0.861111,0.045456
9129,LogTrimTaggingSpeed,0.841287,1.791648,695,HorizontalPatternDetection,VerticalPatternDetection,,,16,,12,1,0.034135
9130,LogTrimTaggingSpeed,0.216933,1.16226,549,HorizontalPatternDetection,VerticalPatternDetection,,,36,,33,1,0.06417
9144,LogTrimTaggingSpeed,1.154191,2.225594,200,HorizontalPatternDetection,VerticalPatternDetection,,,9,,8,1,0.01571
9163,LogTrimTaggingSpeed,1.18223,2.269272,460,HorizontalPatternDetection,VerticalPatternDetection,,,14,,10,0.909091,0.114569
9165,LogTrimTaggingSpeed,0.619725,1.536582,419,HorizontalPatternDetection,VerticalPatternDetection,,,19,,17,1,0.151099
9166,LogTrimTaggingSpeed,1.075721,2.107775,1236,HorizontalPatternDetection,VerticalPatternDetection,,,50,,40,0.907407,0.16741
9167,LogTrimTaggingSpeed,1.072624,2.103256,1241,HorizontalPatternDetection,VerticalPatternDetection,,,52,,43,0.925926,0.167589
9168,LogTrimTaggingSpeed,0.9239,1.897238,394,HorizontalPatternDetection,VerticalPatternDetection,,,18,,14,0.888889,0.113509
9169,LogTrimTaggingSpeed,0.917326,1.888612,1039,HorizontalPatternDetection,VerticalPatternDetection,,,49,,40,0.444444,0.059131
9172,LogTrimTaggingSpeed,1.097905,2.140436,753,HorizontalPatternDetection,VerticalPatternDetection,,,30,,25,0,0
9174,LogTrimTaggingSpeed,1.019011,2.02653,1180,HorizontalPatternDetection,VerticalPatternDetection,,2,52,,45,0.721281,0.168781
9175,LogTrimTaggingSpeed,0.69665,1.620737,1116,HorizontalPatternDetection,VerticalPatternDetection,,,46,,38,0.882353,0.117819
9176,LogTrimTaggingSpeed,0.291109,1.22358,1148,HorizontalPatternDetection,VerticalPatternDetection,,,50,,43,0.648148,0.149984
9179,LogTrimTaggingSpeed,0.363364,1.286422,750,HorizontalPatternDetection,VerticalPatternDetection,,,39,,32,0,0
9183,LogTrimTaggingSpeed,0.850227,1.802785,518,HorizontalPatternDetection,VerticalPatternDetection,,,22,,16,0.866667,0.100587
9185,LogTrimTaggingSpeed,1.427966,2.690671,827,HorizontalPatternDetection,VerticalPatternDetection,,,46,,40,0.294118,0.026144
9187,LogTrimTaggingSpeed,4,16,2,,,,,,,,0,0
9280,LogTrimTaggingSpeed,1.017873,2.024932,812,HorizontalPatternDetection,VerticalPatternDetection,,,25,,20,0.966667,0.033984
9281,LogTrimTaggingSpeed,0.596452,1.511993,516,HorizontalPatternDetection,VerticalPatternDetection,,,16,,11,1,0.040127
9282,LogTrimTaggingSpeed,0.85753,1.811934,735,HorizontalPatternDetection,VerticalPatternDetection,,,57,,55,0.9,0.027624
9284,LogTrimTaggingSpeed,0.645095,1.563842,319,HorizontalPatternDetection,VerticalPatternDetection,,,14,,12,0.833333,0.032392
9286,LogTrimTaggingSpeed,0.580077,1.494929,730,HorizontalPatternDetection,VerticalPatternDetection,,,10,,5,1,0.033636
9287,LogTrimTaggingSpeed,0.858789,1.813516,730,HorizontalPatternDetection,VerticalPatternDetection,,,28,,23,1,0.031426
9288,LogTrimTaggingSpeed,0.839399,1.789305,652,HorizontalPatternDetection,VerticalPatternDetection,,,31,,25,1,0.039674
9289,LogTrimTaggingSpeed,0.618036,1.534785,679,HorizontalPatternDetection,VerticalPatternDetection,,,16,,11,0.9,0.023527
9290,LogTrimTaggingSpeed,0.807071,1.749656,879,HorizontalPatternDetection,VerticalPatternDetection,,,68,,63,1,0.030993
9291,LogTrimTaggingSpeed,0.414988,1.333288,442,HorizontalPatternDetection,VerticalPatternDetection,,,32,,28,1,0.022599
9292,LogTrimTaggingSpeed,0.630741,1.548361,627,HorizontalPatternDetection,VerticalPatternDetection,,,30,,26,0.577778,0.026162
9293,LogTrimTaggingSpeed,1.218027,2.326284,724,HorizontalPatternDetection,VerticalPatternDetection,,,24,,16,1,0.039674
9294,LogTrimTaggingSpeed,0.676309,1.598046,360,HorizontalPatternDetection,VerticalPatternDetection,,,12,,8,0.888889,0.019642
9295,LogTrimTaggingSpeed,0.694766,1.618622,818,HorizontalPatternDetection,VerticalPatternDetection,,,53,,46,1,0.030993
9296,LogTrimTaggingSpeed,1.143577,2.20928,430,HorizontalPatternDetection,VerticalPatternDetection,,,13,,9,0.9,0.02779
9297,LogTrimTaggingSpeed,1.112845,2.162718,381,HorizontalPatternDetection,VerticalPatternDetection,,,19,,15,0.181818,0.003276
9298,LogTrimTaggingSpeed,0.907569,1.875881,1016,HorizontalPatternDetection,VerticalPatternDetection,,,51,,46,1,0.030993
9300,LogTrimTaggingSpeed,0.263121,1.200072,680,HorizontalPatternDetection,VerticalPatternDetection,,,55,,50,0.423077,0.012712
9301,LogTrimTaggingSpeed,1.123416,2.178622,827,HorizontalPatternDetection,VerticalPatternDetection,,,22,,15,1,0.03351
9302,LogTrimTaggingSpeed,0.992049,1.989008,772,HorizontalPatternDetection,VerticalPatternDetection,,,18,,12,1,0.03351
9303,LogTrimTaggingSpeed,0.827847,1.775034,245,HorizontalPatternDetection,,,,5,,,0.375,0.011783
9304,LogTrimTaggingSpeed,0.460738,1.376246,797,HorizontalPatternDetection,VerticalPatternDetection,,,35,,27,1,0.040785
9305,LogTrimTaggingSpeed,1.486586,2.802251,794,HorizontalPatternDetection,VerticalPatternDetection,,,33,,27,1,0.03351
9306,LogTrimTaggingSpeed,2.11947,4.345343,7,,,,,,,,0,0
9307,LogTrimTaggingSpeed,0.488751,1.403229,72,HorizontalPatternDetection,VerticalPatternDetection,,,5,,3,0.5,0.016485
9308,LogTrimTaggingSpeed,0.269378,1.205288,676,HorizontalPatternDetection,VerticalPatternDetection,,,42,,35,0.911111,0.035055
9309,LogTrimTaggingSpeed,0.448495,1.364616,787,HorizontalPatternDetection,VerticalPatternDetection,,,53,,45,1,0.033042
9310,LogTrimTaggingSpeed,0.262806,1.19981,682,HorizontalPatternDetection,VerticalPatternDetection,,,51,,46,1,0.034135
9312,LogTrimTaggingSpeed,1.243246,2.367305,542,HorizontalPatternDetection,VerticalPatternDetection,,,20,,14,1,0.031784
9313,LogTrimTaggingSpeed,0.654905,1.574513,522,HorizontalPatternDetection,VerticalPatternDetection,,,9,,3,0.933333,0.02537
9314,LogTrimTaggingSpeed,0.633723,1.551564,742,HorizontalPatternDetection,VerticalPatternDetection,,,28,,23,0.966667,0.023533
9315,LogTrimTaggingSpeed,1.248049,2.375201,24,,,,,,,,0.2,0.003175
9316,LogTrimTaggingSpeed,0.386565,1.307277,533,HorizontalPatternDetection,VerticalPatternDetection,,,34,,26,0.958333,0.034742
9318,LogTrimTaggingSpeed,1.836289,3.570904,728,HorizontalPatternDetection,VerticalPatternDetection,,,27,,23,1,0.03351
9319,LogTrimTaggingSpeed,0.509308,1.423367,489,HorizontalPatternDetection,VerticalPatternDetection,,,27,,24,1,0.043725
9320,LogTrimTaggingSpeed,1.035596,2.049961,721,HorizontalPatternDetection,VerticalPatternDetection,,,34,,29,0.933333,0.021935
9321,LogTrimTaggingSpeed,0.626139,1.543429,658,HorizontalPatternDetection,VerticalPatternDetection,,,35,,30,1,0.02686
9322,LogTrimTaggingSpeed,0.609876,1.526128,723,HorizontalPatternDetection,VerticalPatternDetection,,,29,,22,0.966667,0.027371
9323,LogTrimTaggingSpeed,0.777211,1.713815,516,HorizontalPatternDetection,VerticalPatternDetection,,,26,,17,0.966667,0.026837
9324,LogTrimTaggingSpeed,0.966066,1.953507,773,HorizontalPatternDetection,VerticalPatternDetection,,,40,,32,1,0.032452
9325,LogTrimTaggingSpeed,1.004066,2.005644,585,HorizontalPatternDetection,VerticalPatternDetection,,,17,,12,0.916667,0.034246
9327,LogTrimTaggingSpeed,0.636815,1.554892,634,HorizontalPatternDetection,VerticalPatternDetection,,,35,,28,0.933333,0.033948
9328,LogTrimTaggingSpeed,0.701653,1.626367,727,HorizontalPatternDetection,VerticalPatternDetection,,,14,,8,1,0.033464
9329,LogTrimTaggingSpeed,0.800464,1.741661,125,HorizontalPatternDetection,VerticalPatternDetection,,,6,,6,1,0.01571
9330,LogTrimTaggingSpeed,1.295617,2.45482,215,HorizontalPatternDetection,VerticalPatternDetection,,,13,,12,0,0
9331,LogTrimTaggingSpeed,0.194433,1.144274,689,HorizontalPatternDetection,VerticalPatternDetection,,,49,,44,0.7,0.016562
9332,LogTrimTaggingSpeed,1.176675,2.260552,254,HorizontalPatternDetection,VerticalPatternDetection,,,10,,7,1,0.033252
9333,LogTrimTaggingSpeed,0.35141,1.275807,318,HorizontalPatternDetection,VerticalPatternDetection,,,19,,16,1,0.018188
9334,LogTrimTaggingSpeed,0.541546,1.455532,666,HorizontalPatternDetection,VerticalPatternDetection,,,35,,27,0.733333,0.02053
9336,LogTrimTaggingSpeed,0.278835,1.213215,720,HorizontalPatternDetection,VerticalPatternDetection,,,49,,40,1,0.037643
9337,LogTrimTaggingSpeed,0.896234,1.861201,755,HorizontalPatternDetection,VerticalPatternDetection,,,34,,27,0.966667,0.026701
9338,LogTrimTaggingSpeed,1.126845,2.183807,772,HorizontalPatternDetection,VerticalPatternDetection,,,32,,25,0.933333,0.033994
9339,LogTrimTaggingSpeed,0.665567,1.586191,584,HorizontalPatternDetection,VerticalPatternDetection,,,33,,25,0.966667,0.034112
9340,LogTrimTaggingSpeed,0.474096,1.389047,790,HorizontalPatternDetection,VerticalPatternDetection,,,48,,42,1,0.03351
9341,LogTrimTaggingSpeed,1.097012,2.139112,711,HorizontalPatternDetection,VerticalPatternDetection,,,16,,9,0.933333,0.030251
9342,LogTrimTaggingSpeed,0.968445,1.956731,729,HorizontalPatternDetection,VerticalPatternDetection,,,32,,24,0.966667,0.034051
9343,LogTrimTaggingSpeed,0.920904,1.893301,703,HorizontalPatternDetection,VerticalPatternDetection,,,14,,9,0.933333,0.02537
9344,LogTrimTaggingSpeed,0.868023,1.825161,719,HorizontalPatternDetection,VerticalPatternDetection,,,22,,17,0.571429,0.00926
9346,LogTrimTaggingSpeed,0.645433,1.564209,745,HorizontalPatternDetection,VerticalPatternDetection,,,27,,21,0.966667,0.040482
9347,LogTrimTaggingSpeed,0.525234,1.439167,475,HorizontalPatternDetection,VerticalPatternDetection,,,21,,15,1,0.041554
9348,LogTrimTaggingSpeed,0.857327,1.811678,531,HorizontalPatternDetection,VerticalPatternDetection,,,22,,16,0.5,0.02355
9350,LogTrimTaggingSpeed,0.79585,1.7361,378,HorizontalPatternDetection,VerticalPatternDetection,,,18,,15,1,0.043725
9352,LogTrimTaggingSpeed,0.899832,1.865849,591,HorizontalPatternDetection,VerticalPatternDetection,,,25,,19,1,0.034125
9353,LogTrimTaggingSpeed,0.471115,1.38618,649,HorizontalPatternDetection,VerticalPatternDetection,,,42,,35,1,0.039636
9355,LogTrimTaggingSpeed,1.387277,2.615846,111,HorizontalPatternDetection,,,,3,,,0.666667,0.01332
9356,LogTrimTaggingSpeed,0.996671,1.995391,285,HorizontalPatternDetection,VerticalPatternDetection,,,8,,6,0.5,0.007855
9357,LogTrimTaggingSpeed,0.936459,1.913825,694,HorizontalPatternDetection,VerticalPatternDetection,,,27,,21,1,0.028695
9358,LogTrimTaggingSpeed,1.320929,2.498269,620,HorizontalPatternDetection,VerticalPatternDetection,,,16,,11,1,0.030192
9360,,,,,,,,,,,,0,0
9363,LogTrimTaggingSpeed,0.907054,1.875212,811,HorizontalPatternDetection,VerticalPatternDetection,,,29,,24,0.4,0.007275
9364,LogTrimTaggingSpeed,1.083646,2.119385,695,HorizontalPatternDetection,VerticalPatternDetection,,,19,,13,0.933333,0.026335
9365,LogTrimTaggingSpeed,2.170588,4.502069,29,,,,,,,,1,0.01571
9368,LogTrimTaggingSpeed,0.82289,1.768946,422,HorizontalPatternDetection,VerticalPatternDetection,,,28,,23,1,0.032641
9441,LogTrimTaggingSpeed,0.365644,1.288456,776,HorizontalPatternDetection,VerticalPatternDetection,,,39,,36,0.961538,0.028725
9442,LogTrimTaggingSpeed,0.986653,1.981582,899,HorizontalPatternDetection,VerticalPatternDetection,,,34,,29,0.769231,0.030304
9443,LogTrimTaggingSpeed,0.565815,1.480223,910,HorizontalPatternDetection,VerticalPatternDetection,,,34,,28,0.846154,0.039424
9444,LogTrimTaggingSpeed,0.462653,1.378074,794,HorizontalPatternDetection,VerticalPatternDetection,,,28,,23,0.923077,0.030436
9445,LogTrimTaggingSpeed,0.935858,1.913028,897,HorizontalPatternDetection,VerticalPatternDetection,,,35,,31,0.769231,0.030304
9446,LogTrimTaggingSpeed,0.754062,1.686535,887,HorizontalPatternDetection,VerticalPatternDetection,,,36,,30,0.923077,0.039499
9447,LogTrimTaggingSpeed,0.256837,1.194856,1013,HorizontalPatternDetection,VerticalPatternDetection,,,59,,53,0.807692,0.026797
